,time,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22
550,550,29.754,12.122,24.244,28.101,25.897000000000002,43.529,9.367,11.571,52.896,27.55,16.53,14.326,35.264,47.386,46.284,30.856,3.857,47.386,51.243,48.488,10.469
551,551,39.744,52.992000000000004,35.88,8.28,16.008,7.728,14.904,25.944,32.568,52.992000000000004,33.672000000000004,36.984,7.728,51.888,0.552,8.832,22.080000000000002,22.632,26.496000000000002,51.336,14.352
552,552,53.641,31.521,28.203,1.659,19.908,49.217,2.765,2.212,6.636,39.816,43.134,33.18,14.378,1.659,5.53,6.083,13.825000000000001,32.627,3.318,6.083,16.037
553,553,43.212,34.902,39.334,48.752,8.31,40.996,21.052,22.714000000000002,17.728,49.86,8.31,24.376,15.512,45.982,0.554,38.78,24.376,26.592000000000002,21.052,43.212,19.944
554,554,37.185,30.525000000000002,19.98,34.965,5.55,12.21,23.31,28.305,18.87,7.215,38.295,26.085,35.52,19.425,44.4,36.63,53.28,31.635,13.875,10.545,35.52
555,555,37.252,3.336,55.6,21.684,37.252,56.156,1.112,13.344,19.46,3.892,12.788,47.816,6.672,54.488,31.692,23.908,47.816,18.904,16.124,25.576,40.588
556,556,3.342,28.407,44.56,16.71,8.355,17.824,41.775,32.863,24.508,36.762,5.57,10.026,18.938,51.244,6.127,36.762,23.394000000000002,32.306,26.736,50.687,33.42
557,557,42.966,39.06,51.894,11.16,32.364,31.248,2.79,4.464,42.408,25.668,22.878,21.204,4.464,1.674,27.342000000000002,50.778,27.900000000000002,18.414,4.464,12.276,51.336
558,558,17.329,55.341,50.869,41.366,18.447,7.8260000000000005,25.714000000000002,11.18,32.422000000000004,3.354,29.068,44.161,7.267,19.006,6.149,31.863,2.795,15.652000000000001,35.217,29.627,31.304000000000002
559,559,43.12,49.84,30.8,6.72,14.0,6.72,24.080000000000002,54.88,36.96,55.44,54.88,30.240000000000002,50.4,8.96,16.8,26.88,44.800000000000004,8.4,31.36,23.52,47.6
560,560,26.367,35.904,7.293,19.635,38.709,5.61,34.221000000000004,3.366,38.148,56.661,40.392,33.660000000000004,8.976,55.539,31.977,42.636,6.171,33.099000000000004,40.953,3.366,8.415000000000001
561,561,4.496,21.356,55.638,14.612,48.894,47.77,18.546,6.744,46.646,26.976,3.934,42.15,27.538,35.406,31.472,43.274,50.018,44.96,52.828,30.91,8.43
562,562,56.863,12.949,30.402,39.410000000000004,46.729,52.359,28.713,27.024,37.721000000000004,45.603,19.705000000000002,44.477000000000004,13.512,48.418,1.689,19.142,28.713,23.083000000000002,50.67,12.386000000000001,30.402
563,563,50.196,16.92,51.888,11.28,28.2,14.664,36.660000000000004,18.048000000000002,48.504,20.868000000000002,18.612000000000002,11.844,1.692,17.484,12.972,37.224000000000004,29.892,13.536,36.096000000000004,23.124,29.892
564,564,27.12,26.555,1.1300000000000001,30.51,27.12,24.295,53.675000000000004,33.335,2.825,39.550000000000004,45.765,19.21,5.085,56.5,0.5650000000000001,11.865,1.695,14.125,25.990000000000002,54.805,20.34
565,565,33.394,11.32,12.452,30.564,33.96,11.32,49.242000000000004,16.98,21.508,16.414,53.204,42.45,50.374,2.2640000000000002,1.1320000000000001,39.62,52.072,33.96,45.846000000000004,20.376,37.356
566,566,28.917,5.67,38.556,24.381,13.041,37.422000000000004,28.917,18.144000000000002,25.515,1.1340000000000001,52.731,22.68,19.845,19.278,41.958,23.814,43.659,3.402,17.577,47.061,36.288000000000004
567,567,34.648,34.648,34.648,22.152,46.576,26.696,13.632,4.5440000000000005,32.944,17.04,7.384,29.536,26.696,2.84,24.992,19.88,54.528,14.768,46.576,55.096000000000004,46.576
568,568,36.985,1.707,21.622,31.295,29.019000000000002,11.38,30.726,38.692,31.295,1.707,30.157,19.346,22.76,27.881,27.881,3.983,13.087,6.259,30.726,26.743000000000002,5.121
569,569,33.63,22.23,9.69,39.33,40.47,54.15,24.51,52.44,14.25,17.1,57.0,31.35,34.77,43.32,49.02,19.38,2.85,3.42,46.74,11.4,5.7
570,570,17.13,9.136000000000001,15.417,9.136000000000001,48.535000000000004,23.411,53.103,29.121000000000002,42.825,27.408,2.855,38.828,55.387,8.565,27.408,43.967,14.846,34.26,26.266000000000002,40.541000000000004,2.855
571,571,53.196,2.2880000000000003,33.176,43.472,6.292,16.588,32.604,16.016000000000002,16.588,13.728,52.624,26.312,32.032000000000004,25.740000000000002,32.032000000000004,45.76,33.748,0.5720000000000001,11.44,20.02,46.904
572,572,4.5840000000000005,18.336000000000002,20.628,28.650000000000002,19.482,4.011,13.179,4.5840000000000005,45.267,1.1460000000000001,15.471,33.807,42.402,47.559,41.829,34.38,7.449,25.212,6.303,18.909,9.168000000000001
573,573,52.808,32.144,49.364000000000004,26.404,10.332,14.35,10.332,18.368000000000002,30.422,33.292,1.722,2.87,50.512,5.166,33.866,52.808,17.794,32.144,39.606,5.166,36.736000000000004
574,574,33.35,8.625,22.425,14.950000000000001,8.05,7.4750000000000005,1.1500000000000001,12.075000000000001,58.075,12.075000000000001,28.75,24.150000000000002,2.875,36.225,3.45,7.4750000000000005,28.175,14.375,21.85,46.0,55.775
575,575,33.408,35.712,20.736,35.712,19.008,6.912,19.584,39.744,54.72,34.56,47.808,9.792,33.408,57.024,20.16,33.984,54.144,55.296,35.712,20.16,25.92
576,576,5.1930000000000005,10.963000000000001,51.93,23.080000000000002,21.926000000000002,35.197,57.7,36.351,48.468,28.85,30.004,24.811,35.774,40.967,48.468,6.924,35.774,12.694,47.314,2.8850000000000002,51.353
577,577,21.964000000000002,27.166,42.772,27.166,19.652,11.56,48.552,50.286,38.148,9.826,26.588,53.176,51.442,44.506,20.23,52.598,51.442,53.176,4.046,30.634,45.084
578,578,27.792,39.951,48.636,57.321,0.579,20.265,56.742000000000004,34.161,48.057,48.636,5.211,20.265,5.79,23.739,55.584,4.632,22.002,24.897000000000002,3.474,45.741,32.424
579,579,19.72,48.72,14.5,13.34,42.34,39.44,2.9,26.68,58.58,4.64,22.04,28.42,38.28,25.52,19.14,35.96,51.04,48.14,53.36,45.82,4.0600000000000005
580,580,8.715,13.944,2.9050000000000002,27.307000000000002,5.8100000000000005,0.581,46.480000000000004,12.782,39.508,30.212,1.162,14.525,5.229,9.296,26.145,49.385,31.955000000000002,58.1,1.743,8.715,26.726
581,581,16.296,5.238,12.222,48.888,35.502,18.624,2.328,25.608,44.232,41.904,36.084,41.322,54.126,8.148,25.026,6.984,43.65,11.64,5.82,27.936,22.698
582,582,5.247,16.324,28.567,46.64,0.583,23.32,5.83,54.802,49.555,16.907,26.235,46.64,51.304,23.32,38.478,43.142,6.996,12.243,10.494,24.486,38.478
583,583,7.008,49.64,36.208,36.792,0.584,11.096,1.752,36.208,47.888,0.584,27.448,9.344,21.608,58.984,35.624,26.864,33.288000000000004,7.008,46.72,0.584,14.6
584,584,41.535000000000004,43.29,41.535000000000004,40.365,2.9250000000000003,18.72,25.155,45.63,49.14,41.535000000000004,41.535000000000004,26.91,6.4350000000000005,10.53,47.97,28.665,35.685,38.025,12.870000000000001,46.215,30.42
585,585,12.306000000000001,45.122,59.186,42.778,51.568,6.446,45.708,50.982,8.790000000000001,33.402,20.51,12.306000000000001,45.122,26.956,2.93,55.67,16.994,32.816,29.886,21.682000000000002,50.396
586,586,35.807,18.784,11.153,2.935,30.524,35.807,38.742,57.526,34.633,42.851,9.392,46.373,13.501,56.939,19.958000000000002,11.153,56.352000000000004,52.83,14.088000000000001,14.088000000000001,22.893
587,587,55.86,5.88,21.168,36.456,14.700000000000001,51.156,41.160000000000004,30.576,27.048000000000002,37.632,34.692,57.624,55.86,23.52,52.92,39.396,18.228,49.980000000000004,8.232,48.216,35.868
588,588,20.615000000000002,30.039,15.903,30.628,43.586,50.654,14.725,47.709,51.243,58.311,56.544000000000004,24.149,46.531,26.505,59.489000000000004,0.589,37.696,46.531,43.586,51.243,13.547
589,589,35.4,2.95,20.06,48.97,51.33,37.17,43.07,25.96,49.56,45.43,43.07,3.54,14.16,37.76,4.13,34.22,25.37,2.36,22.42,48.38,3.54
590,590,30.732,3.5460000000000003,47.871,22.458000000000002,59.691,13.593,23.64,55.554,48.462,17.139,18.321,23.64,8.274000000000001,51.417,47.871,7.0920000000000005,27.186,54.372,20.094,5.319,9.456
591,591,37.888,46.176,0.592,28.416,18.944,1.776,58.608000000000004,36.112,58.608000000000004,50.32,36.112,8.88,42.032000000000004,55.056000000000004,37.888,21.312,39.072,48.544000000000004,18.944,8.288,26.64
592,592,47.44,1.7790000000000001,2.372,59.300000000000004,19.569,29.057000000000002,57.521,23.72,50.998,20.162,14.232000000000001,24.906,26.092000000000002,52.777,32.615,14.825000000000001,58.114000000000004,3.5580000000000003,3.5580000000000003,21.941,2.965
593,593,6.534,56.43,25.542,4.752,26.73,38.61,38.61,36.234,21.978,54.054,52.272,50.49,12.474,55.242000000000004,45.738,32.076,38.61,49.896,40.392,0.594,51.084
594,594,13.09,47.6,23.205000000000002,1.7850000000000001,48.195,54.74,19.635,10.71,54.145,9.52,6.545,51.765,53.550000000000004,4.76,21.42,53.550000000000004,27.37,30.345,42.84,49.980000000000004,18.445
595,595,8.94,27.416,10.132,51.256,4.172,52.448,54.236000000000004,51.256,26.82,44.7,28.012,29.8,14.304,7.152,35.164,55.428000000000004,34.568,27.416,13.708,50.660000000000004,20.264
596,596,25.074,53.133,11.94,35.223,38.208,34.626,57.312000000000005,51.342,35.82,1.7910000000000001,26.268,54.924,39.999,45.372,35.223,45.372,45.372,59.103,23.88,50.745000000000005,46.566
597,597,13.754,34.086,5.98,50.83,40.664,24.518,37.674,31.096,58.604,54.418,54.418,26.312,32.292,31.694,58.006,22.724,29.900000000000002,59.202,55.614000000000004,42.458,49.634
598,598,41.93,59.9,22.163,34.742,46.722,37.138,23.96,22.762,10.183,19.168,37.737,19.168,59.9,52.113,52.113,28.153000000000002,42.529,22.163,17.97,55.108000000000004,9.584
599,599,27.0,46.800000000000004,45.0,34.2,28.8,7.8,53.4,37.2,51.6,36.6,34.800000000000004,56.4,12.0,51.6,7.8,39.6,6.6000000000000005,11.4,20.400000000000002,25.2,37.2
600,600,30.651,52.287,29.449,12.621,60.1,4.207,39.065,40.267,36.661,51.085,28.848,38.464,35.459,28.247,45.676,59.499,51.686,54.09,51.686,33.055,3.005
601,601,37.324,16.254,1.204,2.408,33.712,59.598,9.632,19.264,21.672,48.762,49.966,44.548,18.06,22.274,51.17,52.374,32.508,28.294,60.802,15.652000000000001,56.588
602,602,58.491,31.959,24.12,29.547,34.974000000000004,53.667,28.944,7.236,33.165,28.944,10.854000000000001,41.004,38.592,56.682,30.753,37.989000000000004,33.768,54.873000000000005,7.839,23.517,12.06
603,603,3.624,17.516000000000002,47.716,7.852,56.776,44.696,37.448,56.172000000000004,52.548,36.844,51.944,21.744,6.644,22.952,60.4,44.696,28.388,58.588,17.516000000000002,49.528,30.804000000000002
604,604,59.895,59.29,31.46,20.57,20.57,10.285,34.485,22.385,26.015,40.535000000000004,7.26,26.015,52.03,21.175,16.335,61.105000000000004,33.275,21.175,50.82,50.82,37.51
605,605,52.722,41.814,41.208,47.268,60.6,29.088,27.876,4.848,29.694,50.904,20.604,19.998,9.696,43.632,50.904,0.606,36.36,7.878,25.452,56.964,18.18
606,606,23.066,44.311,47.346000000000004,19.424,44.918,54.63,23.066,37.027,53.416000000000004,18.817,38.241,16.389,10.319,23.066,28.529,21.852,43.704,0.607,26.708000000000002,52.202,13.354000000000001
607,607,46.208,46.816,37.696,12.16,15.808,16.416,24.928,3.648,14.592,40.128,43.776,20.064,52.896,53.504,47.424,51.072,6.08,14.592,31.616,12.768,35.264
608,608,37.758,59.682,6.699,50.547000000000004,24.969,36.54,49.938,2.436,40.194,2.436,57.855000000000004,60.291000000000004,48.72,55.419000000000004,54.201,25.578,6.09,19.488,4.263,1.827,38.976
609,609,5.49,28.060000000000002,43.31,12.200000000000001,31.720000000000002,19.52,2.44,16.47,23.18,21.35,5.49,37.82,8.540000000000001,32.94,1.22,52.46,0.61,5.49,29.28,33.55,24.400000000000002
610,610,54.379,55.601,55.601,26.884,46.436,57.434000000000005,39.104,34.216,10.998000000000001,41.548,51.324,12.22,42.77,52.546,52.546,27.495,33.605000000000004,47.658,49.491,26.884,24.44
611,611,6.12,6.732,13.464,35.496,50.184,27.54,7.956,31.824,53.244,10.404,19.584,42.84,26.928,14.688,9.792,42.228,20.196,34.884,9.18,27.54,12.852
612,612,38.619,40.458,1.226,45.362,50.266,48.427,41.071,24.52,44.136,2.452,12.873000000000001,30.650000000000002,49.04,60.687000000000005,54.557,61.300000000000004,31.263,23.294,33.102000000000004,49.04,16.551000000000002
613,613,54.032000000000004,58.33,42.366,52.19,31.314,46.664,17.806,3.0700000000000003,50.348,60.172000000000004,49.734,22.104,36.84,44.208,53.418,11.666,12.280000000000001,48.506,9.21,23.332,6.7540000000000004
614,614,32.595,51.660000000000004,56.58,33.825,15.375,35.055,7.995,5.535,18.45,0.615,19.68,31.365000000000002,25.830000000000002,51.045,0.615,38.745,21.525000000000002,12.915000000000001,17.835,28.29,23.37
615,615,1.848,33.88,47.432,4.928,14.168000000000001,44.352000000000004,0.616,20.328,27.72,10.472,46.2,11.088000000000001,57.904,28.952,16.632,58.52,3.696,9.856,18.48,4.928,39.424
616,616,19.127,11.723,48.126,58.615,56.764,8.021,34.552,12.957,20.978,6.787,22.829,48.126,43.807,20.978,16.659,10.489,11.106,22.212,6.17,25.297,34.552
617,617,1.236,57.474000000000004,14.214,19.158,47.586,43.26,19.158,51.294000000000004,25.956,13.596,27.192,46.968,37.698,51.294000000000004,55.002,29.664,55.620000000000005,35.226,49.44,10.506,58.092
618,618,54.472,4.952,8.666,25.379,47.663000000000004,17.332,38.997,17.332,14.856,4.952,53.234,22.284,18.57,62.519,44.568,21.665,3.714,18.57,53.234,62.519,60.043
619,619,0.62,58.28,57.04,31.62,50.84,27.900000000000002,51.46,52.7,61.38,2.48,19.22,55.800000000000004,28.52,48.36,11.78,1.24,2.48,6.82,30.38,61.38,32.86
620,620,53.406,6.21,44.712,3.726,42.849000000000004,14.904,24.84,18.009,17.388,54.027,39.123,25.461000000000002,2.484,0.621,17.388,26.082,34.776,19.251,56.511,21.735,59.616
621,621,30.478,20.526,6.22,49.138,47.272,11.818,56.602000000000004,2.488,23.014,8.708,36.698,17.416,19.282,34.832,46.028,53.492000000000004,46.65,28.612000000000002,24.258,29.234,12.44
622,622,51.709,47.971000000000004,54.824,5.607,44.233000000000004,8.722,52.332,30.527,46.725,18.69,22.428,16.198,5.607,3.738,62.923,47.348,23.674,11.214,18.69,10.591000000000001,56.693
623,623,59.904,27.456,31.824,53.664,44.928000000000004,39.312,18.72,24.96,46.176,38.688,51.168,51.168,9.984,36.192,4.368,39.312,35.568,40.56,22.464000000000002,3.744,21.84
624,624,31.875,23.125,12.5,57.5,2.5,5.625,43.125,60.0,5.625,19.375,40.0,2.5,13.75,27.5,0.625,3.75,43.75,51.875,20.0,21.875,59.375
625,625,43.194,20.658,53.21,12.52,6.26,8.764,3.13,62.6,35.682,38.812,10.016,36.934,48.828,44.446,38.812,34.43,6.886,23.162,2.504,56.966,60.096000000000004
626,626,63.327,60.192,51.414,42.636,62.073,43.263,61.446,40.755,43.263,42.009,60.192,32.604,32.604,42.636,36.993,46.398,19.437,43.89,36.993,46.398,6.897
627,627,44.588,5.652,10.048,23.236,22.608,49.612,32.028,43.96,7.5360000000000005,47.728,6.908,33.284,1.8840000000000001,21.98,25.748,63.428000000000004,14.444,54.008,38.308,25.748,39.564
628,628,25.789,52.207,13.209,58.497,13.838000000000001,7.548,12.58,62.271,33.337,15.096,43.401,52.207,62.9,62.271,62.271,9.435,62.271,13.838000000000001,60.384,43.401,40.256
629,629,54.81,43.47,37.17,47.88,63.0,6.93,45.99,3.15,54.81,47.88,10.08,59.22,42.21,23.94,8.19,20.16,29.61,22.05,27.72,52.29,29.61
630,630,22.085,27.764,43.539,13.251,52.373,56.79,63.1,47.956,12.620000000000001,58.683,46.063,21.454,16.406,40.384,23.347,1.893,54.266,61.207,59.314,5.679,27.133
631,631,58.144,8.216,10.744,32.232,13.904,37.288000000000004,53.088,41.08,39.816,21.488,58.144,17.696,12.64,29.704,36.656,6.32,56.248000000000005,3.7920000000000003,60.04,33.496,61.304
632,632,37.980000000000004,42.411,63.300000000000004,53.172000000000004,12.66,27.219,5.697,39.246,63.933,46.842,44.31,29.751,48.108000000000004,41.145,18.357,62.034,52.539,56.97,7.596,30.384,63.300000000000004
633,633,32.968,54.524,53.89,55.158,2.536,41.21,63.4,17.752,6.34,51.354,27.896,32.334,36.138,53.256,16.484,54.524,10.778,32.968,45.648,62.132,49.452
634,634,62.865,39.37,27.305,12.065,34.29,43.815,1.905,64.135,7.62,33.655,5.715,14.605,30.48,50.800000000000004,34.29,61.595,22.86,63.5,14.605,62.865,53.34
635,635,17.172,41.976,12.084,56.604,43.248,6.996,47.7,26.712,48.336,8.268,13.356,56.604,57.876,55.332,3.18,8.268,12.084,45.792,55.968,37.524,42.612
636,636,31.213,24.843,1.911,2.548,14.014000000000001,5.7330000000000005,35.035000000000004,48.412,28.028000000000002,63.063,22.295,5.7330000000000005,64.337,31.85,31.85,52.234,40.131,40.768,32.487,26.754,36.946
637,637,21.692,59.972,5.742,51.678000000000004,35.728,37.642,40.194,46.574,36.366,3.19,33.176,40.832,2.552,10.208,24.882,56.782000000000004,21.692,21.054000000000002,38.918,18.502,47.212
638,638,10.863,54.315,3.1950000000000003,61.344,26.838,56.871,63.261,32.589,58.788000000000004,38.34,33.228,63.261,2.556,36.423,51.759,44.091,5.112,63.9,56.232,25.560000000000002,3.1950000000000003
639,639,60.160000000000004,44.800000000000004,56.96,9.6,40.96,57.6,43.52,23.04,40.32,36.480000000000004,6.4,53.76,60.800000000000004,14.72,49.28,28.16,4.48,1.28,2.56,3.84,43.52
640,640,33.332,10.256,33.332,49.998,37.819,14.743,24.999,28.204,42.306,17.948,24.999,41.024,42.947,53.844,39.101,7.692,14.743,18.589,31.409,49.998,39.742
641,641,17.334,64.2,62.274,46.224000000000004,33.384,15.408,10.914,17.334,32.742,53.286,6.42,30.816,44.298,9.63,44.94,12.84,41.088,19.26,50.718,35.31,20.544
642,642,50.154,7.716,41.795,40.509,50.797000000000004,2.572,61.085,22.505,16.718,1.929,32.793,59.156,16.075,8.359,6.43,14.789,44.367000000000004,62.371,6.43,3.215,49.511
643,643,13.524000000000001,40.572,49.588,25.116,30.912,40.572,54.096000000000004,54.096000000000004,32.2,43.792,39.284,10.304,61.824,5.796,3.864,29.624000000000002,21.896,28.98,33.488,10.304,11.592
644,644,52.89,59.985,7.74,4.515,50.31,48.375,13.545,65.145,19.35,40.635,20.64,13.545,55.47,48.375,44.505,63.21,41.925000000000004,53.535000000000004,12.9,37.410000000000004,39.99
645,645,14.858,14.858,46.512,60.724000000000004,63.308,32.3,20.672,51.034,40.698,38.76,50.388,15.504,55.556000000000004,21.318,5.168,42.636,29.07,49.096000000000004,63.308,54.910000000000004,9.044
646,646,47.878,21.351,64.053,14.234,56.289,23.292,2.588,64.053,9.705,9.705,40.761,10.352,21.351,62.112,7.764,59.524,36.232,38.173,3.882,32.997,34.938
647,647,36.288000000000004,27.864,7.128,41.472,34.992,34.344,9.72,30.456,18.144000000000002,21.384,27.864,33.048,29.16,14.904,50.544000000000004,25.272000000000002,64.152,22.68,23.976,5.832,36.936
648,648,37.642,18.821,10.384,40.238,51.92,14.927,14.927,47.377,44.132,11.033,5.841,6.49,7.139,64.9,45.43,54.516,64.9,57.761,59.059000000000005,25.96,18.821
649,649,52.65,57.85,20.8,11.05,52.65,33.8,41.6,9.1,50.050000000000004,40.300000000000004,3.9,52.65,19.5,38.35,48.1,13.65,4.55,51.35,7.15,34.45,42.9
650,650,0.651,22.134,35.154,55.335,13.671000000000001,24.738,34.503,5.208,47.523,62.496,31.248,24.738,59.892,42.315,12.369,48.174,41.664,29.295,47.523,5.208,56.637
651,651,7.824,54.116,46.944,65.852,19.56,9.128,61.940000000000005,65.2,18.256,52.812,37.164,19.56,46.944,58.68,45.64,48.248,32.6,9.78,60.636,45.64,50.204
652,652,35.915,58.117000000000004,65.953,29.385,16.325,0.653,22.855,9.795,23.508,51.587,48.975,16.325,58.77,26.12,35.262,9.142,33.956,60.729,26.773,21.549,56.158
653,653,26.16,6.54,34.662,58.86,15.042,45.78,12.426,61.476,18.966,5.886,6.54,9.81,37.278,39.24,9.156,26.814,56.898,51.012,43.164,62.784,46.434
654,654,61.57,39.955,32.75,34.06,33.405,32.75,65.5,15.72,56.33,1.965,52.4,6.55,55.675000000000004,21.615000000000002,50.435,44.54,59.605000000000004,47.815,36.68,41.265,13.1
655,655,46.576,44.608000000000004,24.928,53.136,14.432,5.904,28.864,51.168,32.144,5.904,40.672000000000004,26.240000000000002,28.864,59.04,52.480000000000004,15.088000000000001,52.480000000000004,44.608000000000004,29.52,37.392,43.296
656,656,59.13,47.304,57.159,32.85,28.251,6.57,18.396,61.758,60.444,11.826,9.855,40.734,29.565,29.565,51.903,0.657,36.135,46.647,21.681,51.903,52.56
657,657,13.818,66.458,26.32,46.06,17.108,25.004,23.03,9.212,32.242,59.878,40.138,20.398,0.658,15.134,21.714000000000002,9.870000000000001,35.532000000000004,32.242,50.008,41.454,21.714000000000002
658,658,11.203,42.176,13.18,27.019000000000002,14.498000000000001,51.402,11.203,40.199,23.724,65.9,52.061,30.314,51.402,29.655,29.655,51.402,52.061,63.264,51.402,63.923,35.586
659,659,62.7,6.6000000000000005,26.400000000000002,13.86,7.26,54.120000000000005,6.6000000000000005,43.56,62.04,9.24,26.400000000000002,27.060000000000002,3.96,27.72,64.02,58.08,7.92,57.42,51.480000000000004,2.64,63.36
660,660,43.626,58.829,33.711,37.016,60.812000000000005,56.185,38.338,64.778,4.627,47.592,66.761,11.898,62.134,19.830000000000002,19.830000000000002,1.322,29.745,62.134,53.541000000000004,41.643,10.576
661,661,54.284,66.2,23.832,39.058,45.016,24.494,25.156,43.03,62.89,8.606,1.324,14.564,11.254,42.368,35.086,6.62,7.944,31.114,36.410000000000004,64.214,29.79
662,662,33.15,37.128,47.736000000000004,15.249,41.106,5.304,37.128,26.52,55.029,31.161,65.637,51.051,11.271,22.542,43.758,66.96300000000001,52.377,53.04,49.725,7.956,23.868000000000002
663,663,65.072,1.992,39.176,2.656,23.240000000000002,7.968,49.800000000000004,1.328,49.136,62.416000000000004,65.736,52.456,23.240000000000002,25.896,55.112,9.96,23.240000000000002,22.576,37.184,57.768,36.52
664,664,53.2,46.550000000000004,51.205,1.995,18.62,49.875,26.6,31.255,65.83500000000001,10.64,9.31,31.92,39.9,33.915,28.595,29.26,5.32,32.585,40.565,20.615000000000002,55.86
665,665,50.616,35.298,63.936,42.624,5.994,66.6,55.944,44.622,1.332,66.6,4.662,58.608000000000004,54.612,33.966,38.628,33.966,56.61,28.638,55.944,13.32,0.666
666,666,58.696,42.021,28.681,42.688,14.674,6.003,30.015,0.667,54.694,57.362,22.011,48.024,11.339,33.35,17.342,53.36,26.68,2.001,1.334,35.351,2.001
667,667,51.436,52.104,67.468,48.764,50.1,55.444,9.352,16.7,49.432,24.716,25.384,0.668,38.076,38.744,17.368000000000002,55.444,24.716,20.708000000000002,3.34,64.796,30.728
668,668,8.697000000000001,54.189,58.203,10.035,32.781,44.154,25.422,62.886,34.119,18.063,42.816,63.555,27.429000000000002,57.534,47.499,35.457,65.562,65.562,20.07,34.788000000000004,64.224
669,669,2.68,20.1,33.5,60.300000000000004,33.5,2.68,63.65,62.980000000000004,38.19,20.77,55.61,9.38,50.92,32.160000000000004,48.24,8.040000000000001,63.65,64.99,28.810000000000002,11.39,10.72
670,670,55.693,10.065,1.342,26.169,46.299,7.381,45.628,40.26,61.061,5.368,58.377,55.693,66.429,30.195,30.866,62.403,19.459,2.013,40.931,67.1,8.723
671,671,14.112,17.472,8.064,66.528,12.096,52.416000000000004,28.896,67.872,37.632,50.4,67.2,46.368,21.504,53.76,39.648,64.512,34.272,18.144000000000002,45.696,3.36,1.344
672,672,2.692,65.281,47.11,67.3,30.285,2.019,40.38,4.711,30.285,18.844,28.266000000000002,22.882,28.266000000000002,19.517,41.053000000000004,39.707,2.692,67.3,57.878,36.342,59.897
673,673,14.154,21.568,28.982,18.872,21.568,6.74,52.572,25.612000000000002,25.612000000000002,2.0220000000000002,2.0220000000000002,1.348,57.29,2.0220000000000002,3.37,57.964,10.11,63.356,23.59,44.484,61.334
674,674,17.55,51.975,52.65,14.85,27.675,36.45,34.425000000000004,29.025000000000002,17.55,47.25,29.7,32.4,14.85,64.125,15.525,22.95,60.075,29.025000000000002,27.675,0.675,11.475
675,675,45.292,68.276,27.04,0.676,0.676,53.404,38.532000000000004,35.828,29.068,50.7,68.276,14.872,58.812000000000005,66.248,39.884,63.544000000000004,41.912,43.264,54.756,60.164,64.22
676,676,23.018,33.173,56.868,49.421,44.005,28.434,54.837,24.372,8.801,25.049,23.695,8.124,61.607,20.987000000000002,14.217,42.651,57.545,48.744,10.155,10.155,40.62
677,677,4.0680000000000005,6.78,16.95,56.952,47.46,11.526,58.308,43.392,10.848,31.866,21.018,44.07,16.95,33.9,44.748,37.29,5.424,3.39,47.46,4.746,66.444
678,678,50.246,68.57900000000001,10.864,12.222,33.95,31.234,16.975,48.888,19.691,5.432,46.851,9.506,19.691,6.79,54.999,40.74,39.382,63.826,5.432,34.629,29.876
679,679,8.84,49.64,55.08,63.92,17.0,57.800000000000004,67.32000000000001,18.36,48.28,59.160000000000004,23.12,23.8,25.16,36.72,15.64,17.68,20.400000000000002,55.76,38.76,42.160000000000004,12.92
680,680,62.652,46.989000000000004,42.903,28.602,24.516000000000002,55.161,53.118,25.878,44.946,59.928000000000004,51.075,68.781,43.584,30.645,19.068,30.645,39.498,25.878,51.756,7.4910000000000005,18.387
681,681,33.418,17.732,34.782000000000004,13.64,42.284,22.506,8.866,55.924,62.744,59.334,50.468,25.234,37.51,60.698,46.376,19.778,19.778,17.05,55.242000000000004,45.694,4.774
682,682,27.32,53.274,36.199,54.64,61.47,21.856,32.101,26.637,2.049,65.568,57.372,10.245000000000001,53.957,1.366,9.562,60.104,17.075,32.101,57.372,62.836,36.882
683,683,55.404,17.784,41.724000000000004,9.576,47.88,56.772,46.512,31.464000000000002,69.084,64.296,65.664,22.572,3.42,23.256,30.78,2.736,54.036,39.672000000000004,47.196,20.52,36.936
684,684,63.02,18.495,66.44500000000001,8.905,3.4250000000000003,62.335,29.455000000000002,32.195,54.115,2.055,41.785000000000004,38.36,56.855000000000004,32.195,58.910000000000004,65.075,47.265,21.92,54.800000000000004,30.825,61.65
685,685,37.730000000000004,63.798,17.836000000000002,1.372,23.324,34.986000000000004,44.59,10.290000000000001,51.45,3.43,51.45,41.846000000000004,13.034,3.43,27.44,10.976,6.174,11.662,12.348,69.286,24.01
686,686,63.891,16.488,13.053,13.053,64.578,68.7,63.891,29.541,57.021,19.923000000000002,9.618,57.708,50.151,41.22,39.159,69.387,52.899,5.496,29.541,2.061,17.175
687,687,22.704,36.464,6.88,19.952,2.7520000000000002,39.216,59.168,61.232,7.5680000000000005,8.944,33.024,45.408,23.392,30.272000000000002,26.832,15.136000000000001,30.272000000000002,65.36,57.104,2.7520000000000002,66.736
688,688,68.211,0.6890000000000001,33.072,62.699,15.158,32.383,55.809000000000005,64.766,64.766,24.804000000000002,2.7560000000000002,45.474000000000004,5.5120000000000005,52.364000000000004,34.45,35.828,46.163000000000004,62.699,37.895,59.943,18.603
